id,Comment,Hate Category
7136,Howdu yajamana ninge bjp adikaradali idre ninna misalati tagitare adake Inge matadtiya Ninge Deva bekilla nin jati nin misalati important,Political
1959,Bjp mulla gala film,Religion
474,E nan na maga mudhuka gaa sabru jothela kalsro sabru manella  adga madkondu thinnu sullla magnna nen thayna thalla edka,Religion
75,"ROUDY,HADISIMAGA,D,K,BRASHTA,E,BOLEMAGA",Gender
6098,Divya madam nivu appu sir ge sariyagi interview madtha ella .. Nivu heege madbardu..avara respect ulista illa,Others
6246,Karnataka kandantta waste CM,Political
1886,Kushi hate madtini ninna tumba ee thara madidiya papa hudugarige,Gender
256,Useless sabhapathi,Political
1775,inta hudgina nan yellu nodilla thuuuuuu nachike ilva avlige,Gender
7405,Speekar sari illa west,Political
7970,Avlige mana mareyadene ells,Gender
2759,Istu  vayasu adru nimma darma  jaathi beda villade iddira alva  nimagondu salaam ð®ð³,Religion
5282,Dugar sundri saniya,Gender
7274,Mannig yen tintare ante ????yenta maat guru,Others
1971,Amma tayi solpa over acting Kami madu thu.... Nodoke hagtha ella,Gender
2464,Magalanna suletanakke bittalu,Gender
7690,Eee anchor and avala dress my god so ugly,Gender
4539,"Modiji idralla en madidru akhanda srinivas mane suttru,shivamogga dalli hindu mukhandana kole madidru,bjp govt en madidru Hindu govt anthare hindugalige safety illa,dina rate jaasthi,elladakku tax,10 varsha adhikara kotvi en madidru bjp,eega enu madokkagolla,hindu galu oggattagabeku ashte,JAI HIND JAI KARNATAKA.",Religion
7293,Ist saacha gal idmele athara videos nodi famous yakrappa madthira.. avl kitthogidale maadidlu neevgal saacha idre amikond irbeku. Vc leak aythu antha ella Bai bitkond nodidke thane famous aagiddu avlu..<br>Comment section alli istond Jana saacha gal idaralla guru wow,Gender
575,Gambir and kohli na ban madbeku ipl enda,Gender
1529,ee hero heroinu yav kadalli sikru maga ..olle kaad manushya tara idare,Gender
6318,Waste fellow Bomma nimage buddhi illa,Political
3014,idakke adashtu bega uttara kodtare namma yorharu..nimm mukha mukli mutti nodkobeku aa thara madtare,Others
5534,in en nin antha maklu uttsi nim amma think madle beku ð¤£ð¤£ð¤£ð¤£ð¤£ð¤£ð¤£,Gender
1120,ivare ivaramman politicians ella partygalu mindirigale intha enthaenthddu namma kannige kaanade muchchittiddare antha gothaguthe ee darveshigalu politicians political parties bjp enu saachaa alla modinu saachaanu alla ella nindirigale ellaru turukara tunne unnuvavare intha bewarsigalu iruvavaregu namage hindugalige nyaya elli siguthe??,Political
2586,Dagaar Randi ivlu,Gender
4674,Anchor ?? ondu chappli li hodibeku,Gender
6233,Think madodhu yaak andhray ningay yakadhru janma kotno antha papa awrigay ennu yenen nodbeko e nanna kannugalali antha Nimma amma yochnay madthawaray ??????,Gender
1856,Nalayak Congress Nayakaru ... Kela Kannada Holatagararu Congress Sarkarada Virudda Mathadode Ella ... Ganji Girakigalu,Political
358,Nimage mana maryade illa bommai thu muka didre cm GE seet ge avamana,Political
3799,"Avaga Congress iddaga pratiyobba praje tale mele 5 Laksha Sala yittu, adre iga namma bharata Modi Bere deshagalige Sala kodo Tara madidare srilanka Afghanistan ge Sala kottidare namm India economy alli 5 ne place ge yeride, Sundaravada kattadagalu devalayagalu kadsiddu yaru Congressge idella sadya agtitta? ",Political
2284,Ninn enu doddu sadane madirothara mathadthidiyalle edun yak thorustidiya fastafoll already ninnu fulll,Gender
54,Sulle Dagar munde sonu,Gender
3275,Why santro Ravi is t handed to court and investigation ella bayalag beku,Violence
3612,Before match haters niv gellala <br>After match shameless behaviourð¤¦,Gender
7107,Chapliyalli ninna Amman ge hodebeku,Violence
4702,@Manjunath Bg caste mele cm post yake kodtare bosudi maklu,Political
7170,Thu.  Thu. ????????entha jana pa,Others
4925,tuuu avl janmakkeee,Gender
3901,Madbardh thappu anthe???? yaru maddhe ero thappu?????? olle joke???????? thu thayi anthe maglu bidu ..... Yalla madve admele secret ag adru appa amma ata adthare?????? ee dagaruu adikke teacher agidale... Kithodavluuu???? inthavrna karsi tym bere waste mado idhondh channel... Thu nimma!!! Prapancha suthi news kodri andre social media bagithavre...,Gender
3209,"ella partygalu cong, bjp jds ellaru bewarsigalu ellavannu muchchihaahikondu bandaru hindugalige baayalli mannu haakidaru bewarsigalu ivaru ",Political
4907,Nan kaili gun kodi avan hutte illa anno haage madtini.,Violence
1559,Bolimagane ð¡ð¡ð¡ð¡ð¡ð¡,Gender
5414,Dhu nin janmake...olla huduganna bali thakondeallwa....,Gender
7726,Kothnan maga ninu naya paisa knowledge illa,Gender
5447,"Sidramaiah Ravaru Modalu CM Aadagalu Ede Tarle 2023 Ralli Sidramaiah CM Aadaagalu Ede Tarle,Henri Edu Raitarige. E Sarkaara bandmele Gandantra,5 Beed, Bere Paksadavrarige Catch Aakuvudaralle MP ElectionGe Magna.Mandyadavarige Edu Bekagittu.",Political
3389,arun ge  thanks helu ella andidre nin BB ge bartirlilla,Others
1424,Hucchadshimakla film Bere reality Bere,Others
5612,Yen karma pa iduðð,Others
7535,Public channel ma arun ginta dodda BJP spokesperson bere yaaru illa,Political
1853,Mudakanige age agide mentality..retired agidane e e matadtidane..Yaru kivi kodbedi..,Gender
2086,Monthly payment yestu nimge ..nachke agbeku nim lifestyle ge,Others
4557,Kageri  speaker allari vidhan sabha dalli sweaper,Political
3351,ivalu dodda dagar....btv promote madutta ???????... pimp btv,Gender
1147,Anchor kooda su**<br>Ivlu kooda su*** ??,Violence
7712,Kittod munde yaru saacha alwa neenu correct hagiru reel chennagi Bitte,Gender
5597,Dagar na interview madoavasyakatye ittha thu,Gender
6918,Thaayi anthe maglu noolnanthe seere...gudsattira...elru manelu henn maklu irtare...en matadtya ninnamman,Gender
3318,B tv avarige mana mariyade elwa che yanri edu ondu news karma guru btv ban agabeku nanna magand,Others
4731,Ivanu obba langa sulemaga,Gender
5026,Onde doubt nim maneli nina enu kelalwa    anta elru a type ansute ellaru sulere irbeku,Gender
5536,Nin beku andru avr ninig sigilla manga olle hudugn life almadide thu,Gender
5551,Easy defeat for Anti Hindu Sidaramulla .mulla agakke layakkididya,Religion
7536,Ninnanta magalidre innena madatare Amman nodidre paapa ansatte adre nin hege changlu anta gottagatilla,Gender
7479,Madodu tappu madi estu ahakara bittilla mana marhade illa thu naayi bevarsi ivalu,Gender
2115,Hey boli nann m....... Le edaralli ads,Gender
6037,Ninu thiklu thara adudru evathu chanagi mathadthia ankonde adre enu uddhara ago lakshana illa,Gender
3878,Evale ondu doddu bogas enu evar family bayali pada ne bartila,Gender
776,Bjp average thunne hunoosbek,Political
778,ella tamilians ge konga nadige kalsi,Geo-political
5299,loude ke baal yaranna antidiya nodkond annu,Others
1693,"vikas anna innondu hudugi bagge helidag anchor  nidhanvagi , Adu aval hane barah, antaa helta iddale correct Aagi keliddare arta Aagutte  adellinda bartaro ivrella... Aadru vikas anna nivu super",Others
7112,Tepri tara matadtavle,Gender
3466,Hore le berka mundedera,Gender
5353,Niyouyantha habimanigalu hinthasamadala che. Che please dhayamadi harthamadikoli mundevaledaguthade,Others
4103,First muslim navrna pakistan Kalsi india ge saport madala,Religion
6467,Congress vote akoo gandhu chutya hindu galu eddanu noodbeeku......,Religion
1630,Neena I kalla.berayaregahelutheya.,Others
2393,D boss  anno tullugalu.....nodi...muchkond mane  kelsa  <br>Madkond appa amma maneyavaranella  Chanagi  nodi....,Gender
6684,Awanobbaa loafer doctor nijawaaglu howda....muka odidre thika thara iddaaane loafer shenda naalayak minister,Political
2539,Dagar sonu,Gender
3977,ninag hrudayane illa meghana vanchaki ninu olle hudugan jeevanad jote ata adade ninag yavattu olleda agalla I hate u megha but I really love u harish,Gender
550,Kachada ...guggu bosadimaga ramesh jarakiholi,Political
1534,Tunni Pakistan mendry,Geo-political
5248,Rss bjp ahtankavadigalaga hosa nataka,Political
651,Avla thuu dabba,Gender
3810,Aralu maralu yavana huchata. Dudd kott mele start agatte ivella..tindu tegiddu ayta sidramulla navare,Political
3470,Pakistan pudi pudi ????????????,Violence
4851,Hucchanan maga akbar kotinanmaga babar chutiya sulemakkalu,Religion
5836,Ipl ella  fixing guru even Jason holder last over 3 full toss,Gender
3053,Yala dove edu agadre nin mobile yavd antha kelta erlila video li ????,Others
1022,"MANDA,TUNNI,KADER,LOFARA,POLITICEN,E,BOLEMAGANIGI,KANNADA,KALI,LOFARA",Political
4974,Dagar sonu,Gender
2315,Ivaru kannada mathodhu enu beda first avranna Rcb indha vaddu odisi pls,Gender
3514,Enta dagar ge janma kottadke tumba bejaride antare,Gender
42,Howda nin momagalu na kottu madve mado mudiya.....ðð<br>Tulle gandu kashmir nalli hogi pungu ....tunne kuidi kaustare nimma bhandavaru,Geo-political
5151,Nimma amma think maadodu neenu dagar agidya antha sulee ??,Gender
5962,Samskruti kedsirodu Turki Nan maklu.  Ee ajja huttide waste .... Bega sayappa mudkappa,Religion
3013,The great Loudi....,Gender
3289,Tukali news tukali ancore,Others
5787,Daba  video ivlu madod video ge yar en credit kodbeku,Gender
6779,Muslims majority alli iddaaga en madtare nim bandhavaru !! Nimde tika keytare saar,Religion
4349,Le Badmash Sule makkala e boomi mele nijawaglu kasta padodu raitru avarigi help ago tara ondu budget adru madi ... nijawaglu nimma appaga uttida makkalu adre avarigi budget madi avarigi sigo tara madi houdu antini nimmoun.....raita na bevarinda yallar ondu hottu uta tindu badukirodu arta madkoro Sule makkala,Political
1560,Ninu bathroom full video nodidini biduuuu malli,Gender
2853,hate henge madodu anta tilkolli,Others
6532,ninge elru ade tara kanstara bro nin saryag idya,Gender
7363,E vaiyanige dikkara.saburna nim manege itko..,Religion
6094,Shame on you guys who&#39;s supporting asshole ondu hudugi beleyod nodoke agtha illa antha,Gender
2405,mudiya ning yak beko.. Thika muchkond thagondidh mutton beyskond thinnu hogu..,Gender
6323,RSS RASHTRIYA SEX SAMITI,Political
5623,Edralli erorella weast peoples,Others
3685,Very good Vikas bro eantha chapper munde gale ban age beku we all karnataka support Vikas bro.....,Gender
1167,@Madan Gowda nin muchkondu irthiya ninge yavalu heliddu nan madiro msg ge comment madu antha nindu nin nodkondu iru illa andre nan ninge ????,Gender
1350,Avanu chai mare gottilla vadhare neenu hudigiyara sex video madi mp agiddiy,Political
6934,Lee kothi home ture antiya bare nin mukha noddidde aytu,Gender
7774,BJP government first badukiro aa ugragaamina gallige erisi,Violence
4921,Nivu hijab hakode adre nivu bere shale collegegalanna nirmisikolli,Religion
710,Ivlge talebuda ilwa matadakke????????,Gender
7248,Illi Darshan sir du tappalla matte indrajith du tappalla paristiti haagide illi yardu tappu andre Darshan frds anta nambiro avn jote iro tukaali galaddu avrindane ivella aa boli maklinda Darshan gu kett hesru idu onde alla chanagirorna bere madodu ivr kelsa,Others
7189,"Soole maga sumne kutkolu, anagarika, ninna appanige dikkara.",Gender
1383,Tuu nin janmakke olle hudugana prana konde very bad girl,Gender
1712,Evl istu halagoke evr appa ammane karana modlu avrige chaplii tagondu yaradru hodibeku yanta maglige janma kottidare naayigalu,Gender
753,Dislike madirorella pakistanadore erabekhu munde maklaaa,Geo-political
4170,"Sdramulla khan, brothers friend dks, kari idly hdk, &amp; ibhrahim, nethrathwada jds pithamaha devegowdru, Punjab pak ge seriso plan nalli iruva, kajji kejriwal, pls see this film,,,,,,,,,, onde matharam... Jai bharath...",Religion
3882,Huchha venkat hodidhirodhu sumne alla ivna hanebaraha awnige avagle gotthitthu innu yeradu bittidhre sari irthiddha,Gender
3176,whole ipl is fixed and scripted....fans ella bakra tara kanstara,Others
6025,Nenu corect ge batte hako ofter that nem amma ge helu thuuu,Gender
5122,&quot;RIP&quot; Sonu lowda,Gender
6557,Thuuu inotor nella yen madbeku....... Future ante future thuuu,Gender
7097,Kachada kageri ivanigiro bele ella hoytu holeli,Political
1617,Nan maga ena child kohli mele barthane kodbeku sariyage,Gender
7582,Congress ge vote haakida yella Hindugalige ?? karnataka story beega barute. Tu nim janmakake,Political
2027,Gautam Gambhir gandu. Bage mathado full details please,Gender
3705,tamilians en kantara nodidra navu avaranna support madakke,Geo-political
1304,Yake ee lofergalna interview madtira madam,Gender
2518,Lo thata modlu vishya poorti tilko.....yallu mamsahara bidi antha yaru helila....muslim avru kotiro samskruti na hampinalli tumba chenagi didivi.....sumne Mike sigthu antha build up kodbeda.....mamsa tagonde thane sumne manege hogu,Religion
707,Idyavudo congi...mangi company,Political
1695,bavarsi  girl,Gender
980,"Sabhadyaksha bolimaganige hodiri..........jai siddramaiah,jai khadar",Political
7775,Tappu yaru madalla ? Darshan kuda human being Avrigu Kopa barodhu sahaja... Celebrity aadhre kudibardha ? Kopa barbardha ? Avrigu emotion iralva.. Naavugale kuddhaga jagala made ilva.. Darshan madidre Matra adhu Big crime ha ? D boss Na nodkond urkolor Laksa jana aadhre.. Avranna preethsoru KOTIGatle jana eddhare... Jai D Boss ??,Others
7435,Hindu gala mele atyachara adaga nivella yelli sayitira nachike barbeku.yee ajja hindu galige bahirang vagi dhikarisuttiddane. Artha madkolli ð??© hindustan jindabad.,Religion
113,"Modlu hendtige hodidhu jail ge hogibandha, amele car accident maadi hospital hogibandha, ivaga hotel ge hogi paapa supplier ge hodiidhubandha ??.... Innu fame allidhane andre janagalu ivnu madtairodhu sari antha opkotaidare ??.... Dhayavittu Democracy paalisi, inthavrnella janagale shikshisbeku, shikshe aadrene olleyavanagokke sadhya ... Janagalu echetkoli",Gender
4688,Hatru Sonu ge..???? aval Dodd selebraty ankondidale...shambavi .????,Others
920,Offical team page eh comments off madavre andre bhaya hengirbeku..king fans bidalla naveen na,Others
7738,Avanenu tode tattodu nanna jyothe Vada madoke heli...naanu gumtini,Violence
4234,yaroge bekagittu idella sumne muchkond idre agtittu ee bosadige,Gender
5399,Haagadre bjp avre kallaru....yaare agidru badukiro AA sulemaganna bidabadru,Political
4852,Congress na betre pakistan madtare namdeshana,Political
1316,Nin amma paapa kane yake lovede nin ammange value kodo soolemunde avra yedhurgadene kaal mele haaki  kari thullu thoristha idhiyalla thuu,Gender
4388,Athi agiddu jarakiholi nindu.neenu congressnalli iddu dk shivakumar edirisidre oppabahudittu Adare dk shivakumar arrest madsoke Shah kalige bidallo.ninagintha Shah vayasinalli chikkoru,Political
5363,Adond bichii kutko sonavva dress,Gender
914,Guru bere avrella sumne irlilwaa ivn maatra yak egradbekittu..avesh Khan ge rubtane anthane aache ittidare inna yav range irbeda,Violence
6461,Thuu Idu oned chennal ah,Others
1816,Aggbeku avamana thu yar guru RCB management.,Others
5240,Thu lofer Nan makla TRP goskara innu enen madbekro batte bicchi bettale torsodu sadhane ???? <br>Sadhane padada arthane kedsudru ea Btv avru thu.. ivr yogyatege,Gender
5889,Next Congress fix sir  nivu obbare satya helutirodu yava sulle makkalu dwasha sarutidare bjp modi sahili kachadagalu,Political
7875,Bichkond idre Nati agtale,Gender
13,avaru badukidashtu namma nemmadi haalu,Others
7414,Fixing madkoloke kakka colour team ankondirbeku.ð,Others
6982,Khadak answer anthe?????? mana maryade illa btv avrige Mathe yuvlge,Others
7620,"Yaradru, congress vote hakthini andara dekesii muthi muchko",Political
107,Soole maga prathm madak bere kelasa illada nayi nann maga,Gender
423,Le baket nimma akka and dks ge love and matte en.yen madidare ante howda baket nanna magne,Others
7049,Thayige netug mathadadh kali nin thayi adag Ning gothguthe,Gender
7936,Thikka muchappa jhatka thinusulemaga sidramulla,Political
1254,ivardella aytu eega madrasis start madkondavre... beku anta sumne iddavaranna keralisis jati mata anta start madidarre..,Geo-political
5816,BJP inda iddi desha halagi hotu<br>te ban<br>Lock down<br>Ivaga jati jati komuvadi paksa innu enu madtaro deshada janakeð­ð­ð­,Political
4378,Nin amman adna helake nin yaro Vatal Thulraj,Gender
46,thu Ninna janmakke benki haku I not like it megana,Gender
5715,Prakanda pandita. Oh ninna matu keltars. Adige madsi kuran munde ittu alla ho akbar antha heli gadddagi thindu nidde madu,Religion
3272,Nim amman mathige vonchuru govrava kodu uddhara aagthiya illa andhre ninge 3 lakh alla one crore bandhru naayinu thirug nodalla,Gender
7342,naveen soolemaga,Gender
4637,Sullu Data Idkondu Madida Propoganda Movie,Others
3495,Idiot Meghana.....,Gender
7546,Avrige halal nalli naditiro mosa jaala artha agalva?.hindu cut madiro maamsa avrige aagalla.hagidmele avru madiddu naav yak tinbeku. Avrigondu nyaaya namgondu nyaayana?maamsa cut mado hindu galu enmadbeku.papa.,Religion
